Subj Run Freq InputFile
09 06 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_15_2_r06_beta.nii
09 01 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_16_2_r01_beta.nii
09 02 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_16_2_r02_beta.nii
09 03 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_16_2_r03_beta.nii
09 04 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_16_2_r04_beta.nii
09 05 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_16_2_r05_beta.nii
09 06 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_16_2_r06_beta.nii
09 01 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_17_2_r01_beta.nii
09 02 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_17_2_r02_beta.nii
09 03 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_17_2_r03_beta.nii
09 04 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_17_2_r04_beta.nii
09 05 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_17_2_r05_beta.nii
09 06 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_17_2_r06_beta.nii
09 01 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_18_2_r01_beta.nii
09 02 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_18_2_r02_beta.nii
09 03 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_18_2_r03_beta.nii
09 04 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_18_2_r04_beta.nii
09 05 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_18_2_r05_beta.nii
09 06 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_18_2_r06_beta.nii
09 01 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_19_2_r01_beta.nii
09 02 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_19_2_r02_beta.nii
09 03 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_19_2_r03_beta.nii
09 04 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_19_2_r04_beta.nii
09 05 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_19_2_r05_beta.nii
09 06 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_19_2_r06_beta.nii
09 01 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_20_2_r01_beta.nii
09 02 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_20_2_r02_beta.nii
09 03 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_20_2_r03_beta.nii
09 04 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_20_2_r04_beta.nii
09 05 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_20_2_r05_beta.nii
09 06 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_20_2_r06_beta.nii
10 01 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_10_2_r01_beta.nii
10 02 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_10_2_r02_beta.nii
10 03 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_10_2_r03_beta.nii
10 04 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_10_2_r04_beta.nii
10 05 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_10_2_r05_beta.nii
10 06 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_10_2_r06_beta.nii
10 01 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_11_2_r01_beta.nii
10 02 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_11_2_r02_beta.nii
10 03 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_11_2_r03_beta.nii
10 04 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_11_2_r04_beta.nii
10 05 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_11_2_r05_beta.nii
10 06 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_11_2_r06_beta.nii
10 01 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_12_2_r01_beta.nii
10 02 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_12_2_r02_beta.nii
10 03 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_12_2_r03_beta.nii
10 04 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_12_2_r04_beta.nii
10 05 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_12_2_r05_beta.nii
10 06 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_12_2_r06_beta.nii
10 01 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_13_2_r01_beta.nii
10 02 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_13_2_r02_beta.nii
10 03 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_13_2_r03_beta.nii
10 04 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_13_2_r04_beta.nii
10 05 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_13_2_r05_beta.nii
10 06 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_13_2_r06_beta.nii
10 01 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_14_2_r01_beta.nii
10 02 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_14_2_r02_beta.nii
10 03 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_14_2_r03_beta.nii
10 04 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_14_2_r04_beta.nii
10 05 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_14_2_r05_beta.nii
10 06 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_14_2_r06_beta.nii
10 01 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_15_2_r01_beta.nii
10 02 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_15_2_r02_beta.nii
10 03 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_15_2_r03_beta.nii
10 04 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_15_2_r04_beta.nii
10 05 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_15_2_r05_beta.nii
10 06 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_15_2_r06_beta.nii
10 01 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_16_2_r01_beta.nii
10 02 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_16_2_r02_beta.nii
10 03 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_16_2_r03_beta.nii
10 04 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_16_2_r04_beta.nii
10 05 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_16_2_r05_beta.nii
10 06 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_16_2_r06_beta.nii
10 01 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_17_2_r01_beta.nii
10 02 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_17_2_r02_beta.nii
10 03 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_17_2_r03_beta.nii
10 04 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_17_2_r04_beta.nii
10 05 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_17_2_r05_beta.nii
10 06 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_17_2_r06_beta.nii
10 01 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_18_2_r01_beta.nii
10 02 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_18_2_r02_beta.nii
10 03 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_18_2_r03_beta.nii
10 04 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_18_2_r04_beta.nii
10 05 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_18_2_r05_beta.nii
10 06 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_18_2_r06_beta.nii
10 01 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_19_2_r01_beta.nii
10 02 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_19_2_r02_beta.nii
10 03 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_19_2_r03_beta.nii
10 04 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_19_2_r04_beta.nii
10 05 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_19_2_r05_beta.nii
10 06 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_19_2_r06_beta.nii
10 01 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_20_2_r01_beta.nii
10 02 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_20_2_r02_beta.nii
10 03 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_20_2_r03_beta.nii
10 04 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_20_2_r04_beta.nii
10 05 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_20_2_r05_beta.nii
10 06 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN10/beta/beta_20_2_r06_beta.nii
11 01 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_10_2_r01_beta.nii
11 02 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_10_2_r02_beta.nii
11 03 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_10_2_r03_beta.nii
11 04 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_10_2_r04_beta.nii
11 05 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_10_2_r05_beta.nii
11 06 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_10_2_r06_beta.nii
11 01 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_11_2_r01_beta.nii
11 02 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_11_2_r02_beta.nii
11 03 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_11_2_r03_beta.nii
11 04 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_11_2_r04_beta.nii
11 05 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_11_2_r05_beta.nii
11 06 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_11_2_r06_beta.nii
11 01 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_12_2_r01_beta.nii
11 02 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_12_2_r02_beta.nii
11 03 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_12_2_r03_beta.nii
11 04 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_12_2_r04_beta.nii
11 05 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_12_2_r05_beta.nii
11 06 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_12_2_r06_beta.nii
11 01 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_13_2_r01_beta.nii
11 02 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_13_2_r02_beta.nii
11 03 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_13_2_r03_beta.nii
11 04 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_13_2_r04_beta.nii
11 05 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_13_2_r05_beta.nii
11 06 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_13_2_r06_beta.nii
11 01 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_14_2_r01_beta.nii
11 02 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_14_2_r02_beta.nii
11 03 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_14_2_r03_beta.nii
11 04 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_14_2_r04_beta.nii
11 05 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_14_2_r05_beta.nii
11 06 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_14_2_r06_beta.nii
11 01 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_15_2_r01_beta.nii
11 02 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_15_2_r02_beta.nii
11 03 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_15_2_r03_beta.nii
11 04 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_15_2_r04_beta.nii
11 05 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_15_2_r05_beta.nii
11 06 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_15_2_r06_beta.nii
11 01 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_16_2_r01_beta.nii
11 02 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_16_2_r02_beta.nii
11 03 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_16_2_r03_beta.nii
11 04 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_16_2_r04_beta.nii
11 05 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_16_2_r05_beta.nii
11 06 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_16_2_r06_beta.nii
11 01 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_17_2_r01_beta.nii
11 02 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_17_2_r02_beta.nii
11 03 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_17_2_r03_beta.nii
11 04 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_17_2_r04_beta.nii
11 05 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_17_2_r05_beta.nii
11 06 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_17_2_r06_beta.nii
11 01 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_18_2_r01_beta.nii
11 02 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_18_2_r02_beta.nii
11 03 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_18_2_r03_beta.nii
11 04 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_18_2_r04_beta.nii
11 05 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_18_2_r05_beta.nii
11 06 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_18_2_r06_beta.nii
11 01 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_19_2_r01_beta.nii
11 02 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_19_2_r02_beta.nii
11 03 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_19_2_r03_beta.nii
11 04 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_19_2_r04_beta.nii
11 05 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_19_2_r05_beta.nii
11 06 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_19_2_r06_beta.nii
11 01 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_20_2_r01_beta.nii
11 02 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_20_2_r02_beta.nii
11 03 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_20_2_r03_beta.nii
11 04 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_20_2_r04_beta.nii
11 05 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_20_2_r05_beta.nii
11 06 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN11/beta/beta_20_2_r06_beta.nii
12 01 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_10_2_r01_beta.nii
12 02 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_10_2_r02_beta.nii
12 03 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_10_2_r03_beta.nii
12 04 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_10_2_r04_beta.nii
12 05 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_10_2_r05_beta.nii
12 06 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_10_2_r06_beta.nii
12 01 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_11_2_r01_beta.nii
12 02 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_11_2_r02_beta.nii
12 03 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_11_2_r03_beta.nii
12 04 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_11_2_r04_beta.nii
12 05 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_11_2_r05_beta.nii
12 06 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_11_2_r06_beta.nii
12 01 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_12_2_r01_beta.nii
12 02 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_12_2_r02_beta.nii
12 03 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_12_2_r03_beta.nii
12 04 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_12_2_r04_beta.nii
12 05 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_12_2_r05_beta.nii
12 06 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_12_2_r06_beta.nii
12 01 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_13_2_r01_beta.nii
12 02 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_13_2_r02_beta.nii
12 03 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_13_2_r03_beta.nii
12 04 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_13_2_r04_beta.nii
12 05 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_13_2_r05_beta.nii
12 06 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_13_2_r06_beta.nii
12 01 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_14_2_r01_beta.nii
12 02 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_14_2_r02_beta.nii
12 03 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_14_2_r03_beta.nii
12 04 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_14_2_r04_beta.nii
12 05 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_14_2_r05_beta.nii
12 06 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_14_2_r06_beta.nii
12 01 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_15_2_r01_beta.nii
12 02 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_15_2_r02_beta.nii
12 03 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_15_2_r03_beta.nii
12 04 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_15_2_r04_beta.nii
12 05 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_15_2_r05_beta.nii
12 06 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_15_2_r06_beta.nii
12 01 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_16_2_r01_beta.nii
12 02 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_16_2_r02_beta.nii
12 03 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_16_2_r03_beta.nii
12 04 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_16_2_r04_beta.nii
12 05 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_16_2_r05_beta.nii
12 06 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_16_2_r06_beta.nii
12 01 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_17_2_r01_beta.nii
12 02 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_17_2_r02_beta.nii
12 03 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_17_2_r03_beta.nii
12 04 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_17_2_r04_beta.nii
12 05 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_17_2_r05_beta.nii
12 06 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_17_2_r06_beta.nii
12 01 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_18_2_r01_beta.nii
12 02 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_18_2_r02_beta.nii
12 03 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_18_2_r03_beta.nii
12 04 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_18_2_r04_beta.nii
12 05 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_18_2_r05_beta.nii
12 06 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_18_2_r06_beta.nii
12 01 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_19_2_r01_beta.nii
12 02 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_19_2_r02_beta.nii
12 03 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_19_2_r03_beta.nii
12 04 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_19_2_r04_beta.nii
12 05 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_19_2_r05_beta.nii
12 06 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_19_2_r06_beta.nii
12 01 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_20_2_r01_beta.nii
12 02 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_20_2_r02_beta.nii
12 03 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_20_2_r03_beta.nii
12 04 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_20_2_r04_beta.nii
12 05 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_20_2_r05_beta.nii
12 06 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN12/beta/beta_20_2_r06_beta.nii
13 01 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN13/beta/beta_10_2_r01_beta.nii
13 02 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN13/beta/beta_10_2_r02_beta.nii
13 03 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN13/beta/beta_10_2_r03_beta.nii
13 04 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN13/beta/beta_10_2_r04_beta.nii
13 05 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN13/beta/beta_10_2_r05_beta.nii
13 06 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN13/beta/beta_10_2_r06_beta.nii
13 01 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN13/beta/beta_11_2_r01_beta.nii
13 02 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN13/beta/beta_11_2_r02_beta.nii
13 03 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN13/beta/beta_11_2_r03_beta.nii
13 04 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN13/beta/beta_11_2_r04_beta.nii
13 05 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN13/beta/beta_11_2_r05_beta.nii
13 06 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN13/beta/beta_11_2_r06_beta.nii
13 01 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN13/beta/beta_12_2_r01_beta.nii
13 02 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN13/beta/beta_12_2_r02_beta.nii
13 03 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN13/beta/beta_12_2_r03_beta.nii
13 04 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN13/beta/beta_12_2_r04_beta.nii
13 05 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN13/beta/beta_12_2_r05_beta.nii
13 06 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN13/beta/beta_12_2_r06_beta.nii
13 01 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN13/beta/beta_13_2_r01_beta.nii
13 02 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN13/beta/beta_13_2_r02_beta.nii
